ID,Species,Project,Tissue,Stage,Sequencing,Technology,Timepoint,Cell,PMID_DOI,Download,sorted_time,time_unit,conversion_rule,special_notes,needs_conversion,needs_reference_unification
hs_NA_Brain_Hypothalamus_Organoid__36-c,Homo sapiens,Tedd.36,Brain,Unknown,single-cell RNA sequencing,,,1597,https://pubmed.ncbi.nlm.nih.gov/39567792/https://doi.org/10.1038/s41586-024-08172-8,matrix | https://tedd.obg.cuhk.edu.hk/data/demo/single-celltestv3.26/Single-cell_atlas/hs_NA_Brain_Hypothalamus_Organoid__36-c/counts.csv.gz,,unknown,,,No,No
hs_AD_Brain_Dorsal-midbrain_Organoid__36-e,Homo sapiens,Tedd.36,Brain,Adult,single-cell RNA sequencing,,"40y-49y,70y-79y,50y-59y",1996,https://pubmed.ncbi.nlm.nih.gov/39567792/https://doi.org/10.1038/s41586-024-08172-8,matrix | https://tedd.obg.cuhk.edu.hk/data/demo/single-celltestv3.26/Single-cell_atlas/hs_AD_Brain_Dorsal-midbrain_Organoid__36-e/counts.csv.gz,"44.5,74.5,54.5",years,Year range 40.0-49.0 averaged | Year range 70.0-79.0 averaged | Year range 50.0-59.0 averaged,Average 44.5 years | Average 74.5 years | Average 54.5 years,No,No
hs_PE_Brain_Ventral-telencephalon_Organoid__36-b,Homo sapiens,Tedd.36,Brain,Paediatric,single-cell RNA sequencing,,4y,6158,https://pubmed.ncbi.nlm.nih.gov/39567792/https://doi.org/10.1038/s41586-024-08172-8,matrix | https://tedd.obg.cuhk.edu.hk/data/demo/single-celltestv3.26/Single-cell_atlas/hs_PE_Brain_Ventral-telencephalon_Organoid__36-b/counts.csv.gz,4,years,4.0 years converted to days,4.0 years,No,No
hs_NA_Brain_Pons_Organoid__36-e,Homo sapiens,Tedd.36,Brain,Unknown,single-cell RNA sequencing,,,197,https://pubmed.ncbi.nlm.nih.gov/39567792/https://doi.org/10.1038/s41586-024-08172-8,matrix | https://tedd.obg.cuhk.edu.hk/data/demo/single-celltestv3.26/Single-cell_atlas/hs_NA_Brain_Pons_Organoid__36-e/counts.csv.gz,,unknown,,,No,No
hs_NA_Brain_Dorsal-telencephalon_Organoid__36-c,Homo sapiens,Tedd.36,Brain,Unknown,single-cell RNA sequencing,,,11,https://pubmed.ncbi.nlm.nih.gov/39567792/https://doi.org/10.1038/s41586-024-08172-8,matrix | https://tedd.obg.cuhk.edu.hk/data/demo/single-celltestv3.26/Single-cell_atlas/hs_NA_Brain_Dorsal-telencephalon_Organoid__36-c/counts.csv.gz,,unknown,,,No,No
hs_AD_Brain_Hypothalamus_Organoid__36-b,Homo sapiens,Tedd.36,Brain,Adult,single-cell RNA sequencing,,"22y,30y,27y,60y-69y,36y,50y-59y,63y,55y,25y,70y-79y",2851,https://pubmed.ncbi.nlm.nih.gov/39567792/https://doi.org/10.1038/s41586-024-08172-8,matrix | https://tedd.obg.cuhk.edu.hk/data/demo/single-celltestv3.26/Single-cell_atlas/hs_AD_Brain_Hypothalamus_Organoid__36-b/counts.csv.gz,"22,30,27,64.5,36,54.5,63,55,25,74.5",years,22.0 years converted to days | 30.0 years converted to days | 27.0 years converted to days | Year range 60.0-69.0 averaged | 36.0 years converted to days | Year range 50.0-59.0 averaged | 63.0 years converted to days | 55.0 years converted to days | 25.0 years converted to days | Year range 70.0-79.0 averaged,22.0 years | 30.0 years | 27.0 years | Average 64.5 years | 36.0 years | Average 54.5 years | 63.0 years | 55.0 years | 25.0 years | Average 74.5 years,No,No
hs_PE_Brain_Dorsal-midbrain_Organoid__36-b,Homo sapiens,Tedd.36,Brain,Paediatric,single-cell RNA sequencing,,4y,32,https://pubmed.ncbi.nlm.nih.gov/39567792/https://doi.org/10.1038/s41586-024-08172-8,matrix | https://tedd.obg.cuhk.edu.hk/data/demo/single-celltestv3.26/Single-cell_atlas/hs_PE_Brain_Dorsal-midbrain_Organoid__36-b/counts.csv.gz,4,years,4.0 years converted to days,4.0 years,No,No
hs_NA_Brain_Pons_Organoid__36-c,Homo sapiens,Tedd.36,Brain,Unknown,single-cell RNA sequencing,,,6108,https://pubmed.ncbi.nlm.nih.gov/39567792/https://doi.org/10.1038/s41586-024-08172-8,matrix | https://tedd.obg.cuhk.edu.hk/data/demo/single-celltestv3.26/Single-cell_atlas/hs_NA_Brain_Pons_Organoid__36-c/counts.csv.gz,,unknown,,,No,No
hs_PE_Brain_Dorsal-midbrain_Organoid__36-d,Homo sapiens,Tedd.36,Brain,Paediatric,single-cell RNA sequencing,,4y,662,https://pubmed.ncbi.nlm.nih.gov/39567792/https://doi.org/10.1038/s41586-024-08172-8,matrix | https://tedd.obg.cuhk.edu.hk/data/demo/single-celltestv3.26/Single-cell_atlas/hs_PE_Brain_Dorsal-midbrain_Organoid__36-d/counts.csv.gz,4,years,4.0 years converted to days,4.0 years,No,No
hs_EM_Brain_Cerebellum_Organoid__36-a,Homo sapiens,Tedd.36,Brain,Embryonic,single-cell RNA sequencing,,Blastula stage,869,https://pubmed.ncbi.nlm.nih.gov/39567792/https://doi.org/10.1038/s41586-024-08172-8,matrix | https://tedd.obg.cuhk.edu.hk/data/demo/single-celltestv3.26/Single-cell_atlas/hs_EM_Brain_Cerebellum_Organoid__36-a/counts.csv.gz,5,estimated_days,Estimated as 5 days based on blastula stage,Blastula stage,No,No
hs_AD_Brain_Ventral-telencephalon_Organoid__36-e,Homo sapiens,Tedd.36,Brain,Adult,single-cell RNA sequencing,,"40y-49y,70y-79y,50y-59y",53402,https://pubmed.ncbi.nlm.nih.gov/39567792/https://doi.org/10.1038/s41586-024-08172-8,matrix | https://tedd.obg.cuhk.edu.hk/data/demo/single-celltestv3.26/Single-cell_atlas/hs_AD_Brain_Ventral-telencephalon_Organoid__36-e/counts.csv.gz,"44.5,74.5,54.5",years,Year range 40.0-49.0 averaged | Year range 70.0-79.0 averaged | Year range 50.0-59.0 averaged,Average 44.5 years | Average 74.5 years | Average 54.5 years,No,No
hs_NA_Brain_Ventral-midbrain_Organoid__36-e,Homo sapiens,Tedd.36,Brain,Unknown,single-cell RNA sequencing,,,20,https://pubmed.ncbi.nlm.nih.gov/39567792/https://doi.org/10.1038/s41586-024-08172-8,matrix | https://tedd.obg.cuhk.edu.hk/data/demo/single-celltestv3.26/Single-cell_atlas/hs_NA_Brain_Ventral-midbrain_Organoid__36-e/counts.csv.gz,,unknown,,,No,No
hs_NA_Brain_Ventral-midbrain_Organoid__36-d,Homo sapiens,Tedd.36,Brain,Unknown,single-cell RNA sequencing,,,52,https://pubmed.ncbi.nlm.nih.gov/39567792/https://doi.org/10.1038/s41586-024-08172-8,matrix | https://tedd.obg.cuhk.edu.hk/data/demo/single-celltestv3.26/Single-cell_atlas/hs_NA_Brain_Ventral-midbrain_Organoid__36-d/counts.csv.gz,,unknown,,,No,No
hs_NA_Brain_Thalamus_Organoid__36-d,Homo sapiens,Tedd.36,Brain,Unknown,single-cell RNA sequencing,,,284,https://pubmed.ncbi.nlm.nih.gov/39567792/https://doi.org/10.1038/s41586-024-08172-8,matrix | https://tedd.obg.cuhk.edu.hk/data/demo/single-celltestv3.26/Single-cell_atlas/hs_NA_Brain_Thalamus_Organoid__36-d/counts.csv.gz,,unknown,,,No,No
hs_NA_Brain_Dorsal-telencephalon_Organoid__36-b,Homo sapiens,Tedd.36,Brain,Unknown,single-cell RNA sequencing,,,212925,https://pubmed.ncbi.nlm.nih.gov/39567792/https://doi.org/10.1038/s41586-024-08172-8,matrix | https://tedd.obg.cuhk.edu.hk/data/demo/single-celltestv3.26/Single-cell_atlas/hs_NA_Brain_Dorsal-telencephalon_Organoid__36-b/counts.csv.gz,,unknown,,,No,No
hs_NA_Brain_Ventral-midbrain_Organoid__36-g,Homo sapiens,Tedd.36,Brain,Unknown,single-cell RNA sequencing,,,4,https://pubmed.ncbi.nlm.nih.gov/39567792/https://doi.org/10.1038/s41586-024-08172-8,matrix | https://tedd.obg.cuhk.edu.hk/data/demo/single-celltestv3.26/Single-cell_atlas/hs_NA_Brain_Ventral-midbrain_Organoid__36-g/counts.csv.gz,,unknown,,,No,No
hs_EM_Brain_Pons_Organoid__36-b,Homo sapiens,Tedd.36,Brain,Embryonic,single-cell RNA sequencing,,Blastula stage,440,https://pubmed.ncbi.nlm.nih.gov/39567792/https://doi.org/10.1038/s41586-024-08172-8,matrix | https://tedd.obg.cuhk.edu.hk/data/demo/single-celltestv3.26/Single-cell_atlas/hs_EM_Brain_Pons_Organoid__36-b/counts.csv.gz,5,estimated_days,Estimated as 5 days based on blastula stage,Blastula stage,No,No
hs_AD_Brain_Dorsal-midbrain_Organoid__36-f,Homo sapiens,Tedd.36,Brain,Adult,single-cell RNA sequencing,,30y-39y,521,https://pubmed.ncbi.nlm.nih.gov/39567792/https://doi.org/10.1038/s41586-024-08172-8,matrix | https://tedd.obg.cuhk.edu.hk/data/demo/single-celltestv3.26/Single-cell_atlas/hs_AD_Brain_Dorsal-midbrain_Organoid__36-f/counts.csv.gz,34.5,years,Year range 30.0-39.0 averaged,Average 34.5 years,No,No
hs_AD_Brain_Cerebellum_Organoid__36-f,Homo sapiens,Tedd.36,Brain,Adult,single-cell RNA sequencing,,30y-39y,252,https://pubmed.ncbi.nlm.nih.gov/39567792/https://doi.org/10.1038/s41586-024-08172-8,matrix | https://tedd.obg.cuhk.edu.hk/data/demo/single-celltestv3.26/Single-cell_atlas/hs_AD_Brain_Cerebellum_Organoid__36-f/counts.csv.gz,34.5,years,Year range 30.0-39.0 averaged,Average 34.5 years,No,No
hs_EM_Brain_Dorsal-midbrain_Organoid__36-b,Homo sapiens,Tedd.36,Brain,Embryonic,single-cell RNA sequencing,,Blastula stage,430,https://pubmed.ncbi.nlm.nih.gov/39567792/https://doi.org/10.1038/s41586-024-08172-8,matrix | https://tedd.obg.cuhk.edu.hk/data/demo/single-celltestv3.26/Single-cell_atlas/hs_EM_Brain_Dorsal-midbrain_Organoid__36-b/counts.csv.gz,5,estimated_days,Estimated as 5 days based on blastula stage,Blastula stage,No,No
hs_NA_Brain_Ventral-telencephalon_Organoid__36-e,Homo sapiens,Tedd.36,Brain,Unknown,single-cell RNA sequencing,,,152,https://pubmed.ncbi.nlm.nih.gov/39567792/https://doi.org/10.1038/s41586-024-08172-8,matrix | https://tedd.obg.cuhk.edu.hk/data/demo/single-celltestv3.26/Single-cell_atlas/hs_NA_Brain_Ventral-telencephalon_Organoid__36-e/counts.csv.gz,,unknown,,,No,No
hs_NA_Brain_Pons_Organoid__36-d,Homo sapiens,Tedd.36,Brain,Unknown,single-cell RNA sequencing,,,278,https://pubmed.ncbi.nlm.nih.gov/39567792/https://doi.org/10.1038/s41586-024-08172-8,matrix | https://tedd.obg.cuhk.edu.hk/data/demo/single-celltestv3.26/Single-cell_atlas/hs_NA_Brain_Pons_Organoid__36-d/counts.csv.gz,,unknown,,,No,No
hs_AD_Brain_Medulla_Organoid__36-f,Homo sapiens,Tedd.36,Brain,Adult,single-cell RNA sequencing,,30y-39y,98,https://pubmed.ncbi.nlm.nih.gov/39567792/https://doi.org/10.1038/s41586-024-08172-8,matrix | https://tedd.obg.cuhk.edu.hk/data/demo/single-celltestv3.26/Single-cell_atlas/hs_AD_Brain_Medulla_Organoid__36-f/counts.csv.gz,34.5,years,Year range 30.0-39.0 averaged,Average 34.5 years,No,No
hs_EM_Brain_Hypothalamus_Organoid__36-b,Homo sapiens,Tedd.36,Brain,Embryonic,single-cell RNA sequencing,,Blastula stage,806,https://pubmed.ncbi.nlm.nih.gov/39567792/https://doi.org/10.1038/s41586-024-08172-8,matrix | https://tedd.obg.cuhk.edu.hk/data/demo/single-celltestv3.26/Single-cell_atlas/hs_EM_Brain_Hypothalamus_Organoid__36-b/counts.csv.gz,5,estimated_days,Estimated as 5 days based on blastula stage,Blastula stage,No,No
hs_PE_Brain_Cerebellum_Organoid__36-b,Homo sapiens,Tedd.36,Brain,Paediatric,single-cell RNA sequencing,,4y,36,https://pubmed.ncbi.nlm.nih.gov/39567792/https://doi.org/10.1038/s41586-024-08172-8,matrix | https://tedd.obg.cuhk.edu.hk/data/demo/single-celltestv3.26/Single-cell_atlas/hs_PE_Brain_Cerebellum_Organoid__36-b/counts.csv.gz,4,years,4.0 years converted to days,4.0 years,No,No
hs_NA_Brain_Ventral-telencephalon_Organoid__36-b,Homo sapiens,Tedd.36,Brain,Unknown,single-cell RNA sequencing,,,7622,https://pubmed.ncbi.nlm.nih.gov/39567792/https://doi.org/10.1038/s41586-024-08172-8,matrix | https://tedd.obg.cuhk.edu.hk/data/demo/single-celltestv3.26/Single-cell_atlas/hs_NA_Brain_Ventral-telencephalon_Organoid__36-b/counts.csv.gz,,unknown,,,No,No
hs_AD_Brain_Thalamus_Organoid__36-d,Homo sapiens,Tedd.36,Brain,Adult,single-cell RNA sequencing,,22y,434,https://pubmed.ncbi.nlm.nih.gov/39567792/https://doi.org/10.1038/s41586-024-08172-8,matrix | https://tedd.obg.cuhk.edu.hk/data/demo/single-celltestv3.26/Single-cell_atlas/hs_AD_Brain_Thalamus_Organoid__36-d/counts.csv.gz,22,years,22.0 years converted to days,22.0 years,No,No
hs_NB_Brain_Dorsal-midbrain_Organoid__36-h,Homo sapiens,Tedd.36,Brain,Newborn,single-cell RNA sequencing,,P0-P28,23,https://pubmed.ncbi.nlm.nih.gov/39567792/https://doi.org/10.1038/s41586-024-08172-8,matrix | https://tedd.obg.cuhk.edu.hk/data/demo/single-celltestv3.26/Single-cell_atlas/hs_NB_Brain_Dorsal-midbrain_Organoid__36-h/counts.csv.gz,14,postnatal_days_range,Postnatal range 0.0-28.0 days averaged,Average 14.0 days,No,No
hs_PE_Brain_Hypothalamus_Organoid__36-d,Homo sapiens,Tedd.36,Brain,Paediatric,single-cell RNA sequencing,,4y,1027,https://pubmed.ncbi.nlm.nih.gov/39567792/https://doi.org/10.1038/s41586-024-08172-8,matrix | https://tedd.obg.cuhk.edu.hk/data/demo/single-celltestv3.26/Single-cell_atlas/hs_PE_Brain_Hypothalamus_Organoid__36-d/counts.csv.gz,4,years,4.0 years converted to days,4.0 years,No,No
hs_AD_Brain_Cerebellum_Organoid__36-e,Homo sapiens,Tedd.36,Brain,Adult,single-cell RNA sequencing,,"40y-49y,70y-79y,50y-59y",8970,https://pubmed.ncbi.nlm.nih.gov/39567792/https://doi.org/10.1038/s41586-024-08172-8,matrix | https://tedd.obg.cuhk.edu.hk/data/demo/single-celltestv3.26/Single-cell_atlas/hs_AD_Brain_Cerebellum_Organoid__36-e/counts.csv.gz,"44.5,74.5,54.5",years,Year range 40.0-49.0 averaged | Year range 70.0-79.0 averaged | Year range 50.0-59.0 averaged,Average 44.5 years | Average 74.5 years | Average 54.5 years,No,No
hs_NA_Brain_Unspecific_Organoid__36-c,Homo sapiens,Tedd.36,Brain,Unknown,single-cell RNA sequencing,,,33795,https://pubmed.ncbi.nlm.nih.gov/39567792/https://doi.org/10.1038/s41586-024-08172-8,matrix | https://tedd.obg.cuhk.edu.hk/data/demo/single-celltestv3.26/Single-cell_atlas/hs_NA_Brain_Unspecific_Organoid__36-c/counts.csv.gz,,unknown,,,No,No
hs_NA_Brain_Unspecific_Organoid__36-b,Homo sapiens,Tedd.36,Brain,Unknown,single-cell RNA sequencing,,,78078,https://pubmed.ncbi.nlm.nih.gov/39567792/https://doi.org/10.1038/s41586-024-08172-8,matrix | https://tedd.obg.cuhk.edu.hk/data/demo/single-celltestv3.26/Single-cell_atlas/hs_NA_Brain_Unspecific_Organoid__36-b/counts.csv.gz,,unknown,,,No,No
hs_NB_Brain_Hypothalamus_Organoid__36-h,Homo sapiens,Tedd.36,Brain,Newborn,single-cell RNA sequencing,,P0-P28,225,https://pubmed.ncbi.nlm.nih.gov/39567792/https://doi.org/10.1038/s41586-024-08172-8,matrix | https://tedd.obg.cuhk.edu.hk/data/demo/single-celltestv3.26/Single-cell_atlas/hs_NB_Brain_Hypothalamus_Organoid__36-h/counts.csv.gz,14,postnatal_days_range,Postnatal range 0.0-28.0 days averaged,Average 14.0 days,No,No
hs_EM_Brain_Ventral-midbrain_Organoid__36-b,Homo sapiens,Tedd.36,Brain,Embryonic,single-cell RNA sequencing,,Blastula stage,68,https://pubmed.ncbi.nlm.nih.gov/39567792/https://doi.org/10.1038/s41586-024-08172-8,matrix | https://tedd.obg.cuhk.edu.hk/data/demo/single-celltestv3.26/Single-cell_atlas/hs_EM_Brain_Ventral-midbrain_Organoid__36-b/counts.csv.gz,5,estimated_days,Estimated as 5 days based on blastula stage,Blastula stage,No,No
hs_NA_Brain_Dorsal-telencephalon_Organoid__36-e,Homo sapiens,Tedd.36,Brain,Unknown,single-cell RNA sequencing,,,24,https://pubmed.ncbi.nlm.nih.gov/39567792/https://doi.org/10.1038/s41586-024-08172-8,matrix | https://tedd.obg.cuhk.edu.hk/data/demo/single-celltestv3.26/Single-cell_atlas/hs_NA_Brain_Dorsal-telencephalon_Organoid__36-e/counts.csv.gz,,unknown,,,No,No
hs_NA_Brain_Thalamus_Organoid__36-a,Homo sapiens,Tedd.36,Brain,Unknown,single-cell RNA sequencing,,,8507,https://pubmed.ncbi.nlm.nih.gov/39567792/https://doi.org/10.1038/s41586-024-08172-8,matrix | https://tedd.obg.cuhk.edu.hk/data/demo/single-celltestv3.26/Single-cell_atlas/hs_NA_Brain_Thalamus_Organoid__36-a/counts.csv.gz,,unknown,,,No,No
hs_EM_Brain_Ventral-midbrain_Organoid__36-a,Homo sapiens,Tedd.36,Brain,Embryonic,single-cell RNA sequencing,,Blastula stage,589,https://pubmed.ncbi.nlm.nih.gov/39567792/https://doi.org/10.1038/s41586-024-08172-8,matrix | https://tedd.obg.cuhk.edu.hk/data/demo/single-celltestv3.26/Single-cell_atlas/hs_EM_Brain_Ventral-midbrain_Organoid__36-a/counts.csv.gz,5,estimated_days,Estimated as 5 days based on blastula stage,Blastula stage,No,No
hs_NA_Brain_Hypothalamus_Organoid__36-e,Homo sapiens,Tedd.36,Brain,Unknown,single-cell RNA sequencing,,,17736,https://pubmed.ncbi.nlm.nih.gov/39567792/https://doi.org/10.1038/s41586-024-08172-8,matrix | https://tedd.obg.cuhk.edu.hk/data/demo/single-celltestv3.26/Single-cell_atlas/hs_NA_Brain_Hypothalamus_Organoid__36-e/counts.csv.gz,,unknown,,,No,No
hs_AD_Brain_Medulla_Organoid__36-b,Homo sapiens,Tedd.36,Brain,Adult,single-cell RNA sequencing,,"22y,30y,27y,50y-59y,36y,60y-69y,63y,55y,25y,70y-79y",28825,https://pubmed.ncbi.nlm.nih.gov/39567792/https://doi.org/10.1038/s41586-024-08172-8,matrix | https://tedd.obg.cuhk.edu.hk/data/demo/single-celltestv3.26/Single-cell_atlas/hs_AD_Brain_Medulla_Organoid__36-b/counts.csv.gz,"22,30,27,54.5,36,64.5,63,55,25,74.5",years,22.0 years converted to days | 30.0 years converted to days | 27.0 years converted to days | Year range 50.0-59.0 averaged | 36.0 years converted to days | Year range 60.0-69.0 averaged | 63.0 years converted to days | 55.0 years converted to days | 25.0 years converted to days | Year range 70.0-79.0 averaged,22.0 years | 30.0 years | 27.0 years | Average 54.5 years | 36.0 years | Average 64.5 years | 63.0 years | 55.0 years | 25.0 years | Average 74.5 years,No,No
hs_AD_Brain_Ventral-midbrain_Organoid__36-f,Homo sapiens,Tedd.36,Brain,Adult,single-cell RNA sequencing,,30y-39y,99,https://pubmed.ncbi.nlm.nih.gov/39567792/https://doi.org/10.1038/s41586-024-08172-8,matrix | https://tedd.obg.cuhk.edu.hk/data/demo/single-celltestv3.26/Single-cell_atlas/hs_AD_Brain_Ventral-midbrain_Organoid__36-f/counts.csv.gz,34.5,years,Year range 30.0-39.0 averaged,Average 34.5 years,No,No
hs_NA_Brain_Cerebellum_Organoid__36-e,Homo sapiens,Tedd.36,Brain,Unknown,single-cell RNA sequencing,,,387,https://pubmed.ncbi.nlm.nih.gov/39567792/https://doi.org/10.1038/s41586-024-08172-8,matrix | https://tedd.obg.cuhk.edu.hk/data/demo/single-celltestv3.26/Single-cell_atlas/hs_NA_Brain_Cerebellum_Organoid__36-e/counts.csv.gz,,unknown,,,No,No
hs_PE_Brain_Dorsal-telencephalon_Organoid__36-b,Homo sapiens,Tedd.36,Brain,Paediatric,single-cell RNA sequencing,,4y,310,https://pubmed.ncbi.nlm.nih.gov/39567792/https://doi.org/10.1038/s41586-024-08172-8,matrix | https://tedd.obg.cuhk.edu.hk/data/demo/single-celltestv3.26/Single-cell_atlas/hs_PE_Brain_Dorsal-telencephalon_Organoid__36-b/counts.csv.gz,4,years,4.0 years converted to days,4.0 years,No,No
hs_NA_Brain_Dorsal-midbrain_Organoid__36-c,Homo sapiens,Tedd.36,Brain,Unknown,single-cell RNA sequencing,,,17622,https://pubmed.ncbi.nlm.nih.gov/39567792/https://doi.org/10.1038/s41586-024-08172-8,matrix | https://tedd.obg.cuhk.edu.hk/data/demo/single-celltestv3.26/Single-cell_atlas/hs_NA_Brain_Dorsal-midbrain_Organoid__36-c/counts.csv.gz,,unknown,,,No,No
hs_AD_Brain_Pons_Organoid__36-e,Homo sapiens,Tedd.36,Brain,Adult,single-cell RNA sequencing,,"40y-49y,70y-79y,50y-59y",4352,https://pubmed.ncbi.nlm.nih.gov/39567792/https://doi.org/10.1038/s41586-024-08172-8,matrix | https://tedd.obg.cuhk.edu.hk/data/demo/single-celltestv3.26/Single-cell_atlas/hs_AD_Brain_Pons_Organoid__36-e/counts.csv.gz,"44.5,74.5,54.5",years,Year range 40.0-49.0 averaged | Year range 70.0-79.0 averaged | Year range 50.0-59.0 averaged,Average 44.5 years | Average 74.5 years | Average 54.5 years,No,No
hs_NA_Brain_Dorsal-midbrain_Organoid__36-e,Homo sapiens,Tedd.36,Brain,Unknown,single-cell RNA sequencing,,,108,https://pubmed.ncbi.nlm.nih.gov/39567792/https://doi.org/10.1038/s41586-024-08172-8,matrix | https://tedd.obg.cuhk.edu.hk/data/demo/single-celltestv3.26/Single-cell_atlas/hs_NA_Brain_Dorsal-midbrain_Organoid__36-e/counts.csv.gz,,unknown,,,No,No
hs_AD_Brain_Unspecific_Organoid__36-a,Homo sapiens,Tedd.36,Brain,Adult,single-cell RNA sequencing,,"30y,48y,36y,60y-69y,70y-79y,50y-59y,27y,63y,55y",74849,https://pubmed.ncbi.nlm.nih.gov/39567792/https://doi.org/10.1038/s41586-024-08172-8,matrix | https://tedd.obg.cuhk.edu.hk/data/demo/single-celltestv3.26/Single-cell_atlas/hs_AD_Brain_Unspecific_Organoid__36-a/counts.csv.gz,"30,48,36,64.5,74.5,54.5,27,63,55",years,30.0 years converted to days | 48.0 years converted to days | 36.0 years converted to days | Year range 60.0-69.0 averaged | Year range 70.0-79.0 averaged | Year range 50.0-59.0 averaged | 27.0 years converted to days | 63.0 years converted to days | 55.0 years converted to days,30.0 years | 48.0 years | 36.0 years | Average 64.5 years | Average 74.5 years | Average 54.5 years | 27.0 years | 63.0 years | 55.0 years,No,No
hs_AD_Brain_Dorsal-telencephalon_Organoid__36-d,Homo sapiens,Tedd.36,Brain,Adult,single-cell RNA sequencing,,22y,69,https://pubmed.ncbi.nlm.nih.gov/39567792/https://doi.org/10.1038/s41586-024-08172-8,matrix | https://tedd.obg.cuhk.edu.hk/data/demo/single-celltestv3.26/Single-cell_atlas/hs_AD_Brain_Dorsal-telencephalon_Organoid__36-d/counts.csv.gz,22,years,22.0 years converted to days,22.0 years,No,No
hs_AD_Brain_Ventral-telencephalon_Organoid__36-g,Homo sapiens,Tedd.36,Brain,Adult,single-cell RNA sequencing,,"30y,58y",8,https://pubmed.ncbi.nlm.nih.gov/39567792/https://doi.org/10.1038/s41586-024-08172-8,matrix | https://tedd.obg.cuhk.edu.hk/data/demo/single-celltestv3.26/Single-cell_atlas/hs_AD_Brain_Ventral-telencephalon_Organoid__36-g/counts.csv.gz,"30,58",years,30.0 years converted to days | 58.0 years converted to days,30.0 years | 58.0 years,No,No
hs_AD_Brain_Medulla_Organoid__36-d,Homo sapiens,Tedd.36,Brain,Adult,single-cell RNA sequencing,,22y,3796,https://pubmed.ncbi.nlm.nih.gov/39567792/https://doi.org/10.1038/s41586-024-08172-8,matrix | https://tedd.obg.cuhk.edu.hk/data/demo/single-celltestv3.26/Single-cell_atlas/hs_AD_Brain_Medulla_Organoid__36-d/counts.csv.gz,22,years,22.0 years converted to days,22.0 years,No,No
hs_EM_Brain_Thalamus_Organoid__36-b,Homo sapiens,Tedd.36,Brain,Embryonic,single-cell RNA sequencing,,Blastula stage,2538,https://pubmed.ncbi.nlm.nih.gov/39567792/https://doi.org/10.1038/s41586-024-08172-8,matrix | https://tedd.obg.cuhk.edu.hk/data/demo/single-celltestv3.26/Single-cell_atlas/hs_EM_Brain_Thalamus_Organoid__36-b/counts.csv.gz,5,estimated_days,Estimated as 5 days based on blastula stage,Blastula stage,No,No
